date,3532
2017-12-04,95.25
2017-12-05,89.18
2017-12-06,86.33
2017-12-07,86.5
2017-12-08,84.85
2017-12-11,86.59
2017-12-12,85.2
2017-12-13,84.85
2017-12-14,83.21
2017-12-15,81.91
2017-12-18,82.26
2017-12-19,82.95
2017-12-20,83.82
2017-12-21,82.86
2017-12-22,81.56
2017-12-25,78.36
2017-12-26,76.28
2017-12-27,74.9
2017-12-28,82.0
2017-12-29,83.47
2018-01-02,80.27
2018-01-03,87.89
2018-01-04,86.59
2018-01-05,95.25
2018-01-08,99.14
2018-01-09,98.71
2018-01-10,100.01
2018-01-11,100.01
2018-01-12,100.01
2018-01-15,100.01
2018-01-16,100.01
2018-01-17,100.01
2018-01-18,109.97
2018-01-19,112.56
2018-01-22,123.82
2018-01-23,121.22
2018-01-24,121.65
2018-01-25,116.03
2018-01-26,109.97
2018-01-29,112.56
2018-01-30,114.29
2018-01-31,114.29
2018-02-01,113.43
2018-02-02,114.29
2018-02-05,110.83
2018-02-06,100.01
2018-02-07,109.97
2018-02-08,106.5
2018-02-09,109.97
2018-02-12,109.1
2018-02-21,117.33
2018-02-22,116.03
2018-02-23,114.73
2018-02-26,115.16
2018-02-27,113.0
2018-03-01,112.56
2018-03-02,112.56
2018-03-05,112.56
2018-03-06,116.89
2018-03-07,116.46
2018-03-08,117.76
2018-03-09,119.49
2018-03-12,122.09
2018-03-13,120.36
2018-03-14,118.62
2018-03-15,118.62
2018-03-16,119.06
2018-03-19,119.49
2018-03-20,119.92
2018-03-21,116.46
2018-03-22,111.7
2018-03-23,107.8
2018-03-26,113.0
2018-03-27,110.83
2018-03-28,106.5
2018-03-29,108.67
2018-03-30,106.5
2018-03-31,101.74
2018-04-02,103.47
2018-04-03,103.47
2018-04-09,101.74
2018-04-10,101.74
2018-04-11,100.01
2018-04-12,97.84
2018-04-13,107.37
2018-04-16,107.8
2018-04-17,107.8
2018-04-18,108.67
2018-04-19,109.53
2018-04-20,108.67
2018-04-23,109.1
2018-04-24,98.71
2018-04-25,100.01
2018-04-26,96.54
2018-04-27,99.57
2018-04-30,101.74
2018-05-02,104.77
2018-05-03,104.34
2018-05-04,100.87
2018-05-07,103.04
2018-05-08,107.8
2018-05-09,109.1
2018-05-10,113.86
2018-05-11,125.12
2018-05-14,137.24
2018-05-15,134.21
2018-05-16,142.0
2018-05-17,135.08
2018-05-18,139.4
2018-05-21,134.64
2018-05-22,127.28
2018-05-23,134.64
2018-05-24,132.04
2018-05-25,132.04
2018-05-28,135.08
2018-05-29,147.63
2018-05-30,143.73
2018-05-31,144.6
2018-06-01,141.14
2018-06-04,139.4
2018-06-05,134.64
2018-06-06,136.37
2018-06-07,134.21
2018-06-08,131.61
2018-06-11,135.51
2018-06-12,136.37
2018-06-13,131.61
2018-06-14,130.75
2018-06-15,129.45
2018-06-19,122.09
2018-06-20,119.49
2018-06-21,123.39
2018-06-22,119.06
2018-06-25,120.79
2018-06-26,128.15
2018-06-27,122.52
2018-06-28,122.09
2018-06-29,124.25
2018-07-02,117.33
2018-07-03,113.43
2018-07-04,113.0
2018-07-05,107.37
2018-07-06,117.76
2018-07-09,119.06
2018-07-10,126.85
2018-07-11,126.48
2018-07-12,126.92
2018-07-13,126.92
2018-07-16,135.7
2018-07-17,132.19
2018-07-18,129.99
2018-07-19,130.87
2018-07-20,129.55
2018-07-23,123.85
2018-07-24,129.12
2018-07-25,132.19
2018-07-26,130.43
2018-07-27,133.51
2018-07-30,128.24
2018-07-31,129.99
2018-08-01,128.24
2018-08-02,122.09
2018-08-03,121.65
2018-08-06,116.82
2018-08-07,121.21
2018-08-08,117.7
2018-08-09,115.94
2018-08-10,114.18
2018-08-13,106.28
2018-08-14,106.28
2018-08-15,102.77
2018-08-16,108.04
2018-08-17,103.64
2018-08-20,96.18
2018-08-21,98.81
2018-08-22,99.69
2018-08-23,97.06
2018-08-24,94.42
2018-08-27,99.25
2018-08-28,95.74
2018-08-29,97.06
2018-08-30,97.5
2018-08-31,96.62
2018-09-03,91.79
2018-09-04,94.42
2018-09-05,92.66
2018-09-06,95.3
2018-09-07,87.39
2018-09-10,78.7
2018-09-11,75.01
2018-09-12,69.65
2018-09-25,143.17
2018-09-26,143.17
2018-09-27,133.51
2018-09-28,131.75
2018-10-01,132.63
2018-10-02,130.43
2018-10-03,122.09
2018-10-04,126.04
2018-10-05,114.18
2018-10-08,103.64
2018-10-09,109.35
2018-10-11,98.81
2018-10-12,102.77
2018-10-15,103.64
2018-10-16,106.28
2018-10-17,106.28
2018-10-18,103.64
2018-10-19,100.57
2018-10-22,103.64
2018-10-23,95.74
2018-10-24,92.66
2018-10-25,83.44
2018-10-26,80.89
2018-10-29,85.37
2018-10-30,84.5
2018-10-31,92.66
2018-11-01,99.69
2018-11-02,98.37
2018-11-05,102.77
2018-11-06,96.18
2018-11-07,104.96
2018-11-08,100.13
2018-11-09,101.01
2018-11-12,102.33
2018-11-13,102.77
2018-11-14,100.57
2018-11-15,102.33
2018-11-16,101.89
2018-11-19,104.52
2018-11-20,106.28
2018-11-21,110.23
2018-11-22,106.72
2018-11-23,105.84
2018-11-26,108.04
2018-11-27,112.43
2018-11-28,115.94
2018-11-29,122.97
2018-11-30,125.16
2018-12-03,131.75
2018-12-04,128.68
