date,6531
2017-12-04,71.38
2017-12-05,71.03
2017-12-06,71.21
2017-12-07,70.67
2017-12-08,74.05
2017-12-11,74.67
2017-12-12,74.49
2017-12-13,74.58
2017-12-14,75.11
2017-12-15,75.2
2017-12-18,76.36
2017-12-19,75.11
2017-12-20,75.47
2017-12-21,82.22
2017-12-22,82.04
2017-12-25,84.35
2017-12-26,80.26
2017-12-27,81.68
2017-12-28,82.48
2017-12-29,83.01
2018-01-02,82.3
2018-01-03,82.22
2018-01-04,85.32
2018-01-05,83.28
2018-01-08,81.24
2018-01-09,81.33
2018-01-10,79.91
2018-01-11,79.73
2018-01-12,79.02
2018-01-15,80.71
2018-01-16,80.35
2018-01-17,79.91
2018-01-18,78.84
2018-01-19,77.69
2018-01-22,78.58
2018-01-23,79.91
2018-01-24,79.2
2018-01-25,79.46
2018-01-26,79.29
2018-01-29,79.55
2018-01-30,78.4
2018-01-31,78.31
2018-02-01,86.12
2018-02-02,82.93
2018-02-05,80.26
2018-02-06,75.02
2018-02-07,75.65
2018-02-08,73.25
2018-02-09,71.03
2018-02-12,71.21
2018-02-21,74.76
2018-02-22,76.09
2018-02-23,78.84
2018-02-26,85.23
2018-02-27,83.81
2018-03-01,83.01
2018-03-02,83.72
2018-03-05,82.13
2018-03-06,90.12
2018-03-07,87.9
2018-03-08,96.33
2018-03-09,90.12
2018-03-12,90.12
2018-03-13,91.45
2018-03-14,90.56
2018-03-15,95.0
2018-03-16,104.32
2018-03-19,104.77
2018-03-20,103.88
2018-03-21,103.44
2018-03-22,93.23
2018-03-23,86.83
2018-03-26,91.01
2018-03-27,90.56
2018-03-28,91.45
2018-03-29,94.11
2018-03-30,90.56
2018-03-31,89.23
2018-04-02,92.34
2018-04-03,91.01
2018-04-09,87.01
2018-04-10,86.3
2018-04-11,82.66
2018-04-12,80.71
2018-04-13,80.71
2018-04-16,78.13
2018-04-17,79.91
2018-04-18,77.87
2018-04-19,77.95
2018-04-20,75.47
2018-04-23,75.2
2018-04-24,70.32
2018-04-25,73.25
2018-04-26,70.14
2018-04-27,72.01
2018-04-30,71.47
2018-05-02,71.47
2018-05-03,70.67
2018-05-04,71.29
2018-05-07,70.67
2018-05-08,71.12
2018-05-09,68.63
2018-05-10,75.38
2018-05-11,73.69
2018-05-14,76.36
2018-05-15,77.69
2018-05-16,77.69
2018-05-17,78.22
2018-05-18,78.22
2018-05-21,80.62
2018-05-22,79.91
2018-05-23,79.82
2018-05-24,80.17
2018-05-25,79.82
2018-05-28,80.44
2018-05-29,77.33
2018-05-30,80.0
2018-05-31,79.46
2018-06-01,80.17
2018-06-04,79.2
2018-06-05,78.13
2018-06-06,78.58
2018-06-07,79.11
2018-06-08,78.13
2018-06-11,78.13
2018-06-12,78.75
2018-06-13,79.46
2018-06-14,79.82
2018-06-15,79.46
2018-06-19,78.93
2018-06-20,78.31
2018-06-21,78.13
2018-06-22,78.04
2018-06-25,77.42
2018-06-26,75.91
2018-06-27,75.91
2018-06-28,75.91
2018-06-29,76.36
2018-07-02,75.91
2018-07-03,76.09
2018-07-04,75.47
2018-07-05,72.8
2018-07-06,76.36
2018-07-09,74.85
2018-07-10,75.02
2018-07-11,75.02
2018-07-12,74.94
2018-07-13,74.85
2018-07-16,75.11
2018-07-17,74.85
2018-07-18,76.27
2018-07-19,76.36
2018-07-20,75.65
2018-07-23,75.47
2018-07-24,75.29
2018-07-25,74.85
2018-07-26,75.2
2018-07-27,74.31
