date,3034
2017-12-04,81.04
2017-12-05,80.34
2017-12-06,78.59
2017-12-07,78.24
2017-12-08,78.94
2017-12-11,79.99
2017-12-12,79.64
2017-12-13,78.59
2017-12-14,80.69
2017-12-15,78.24
2017-12-18,78.94
2017-12-19,79.29
2017-12-20,79.29
2017-12-21,78.59
2017-12-22,79.29
2017-12-25,79.64
2017-12-26,78.94
2017-12-27,78.94
2017-12-28,80.34
2017-12-29,79.29
2018-01-02,80.34
2018-01-03,80.69
2018-01-04,81.39
2018-01-05,82.08
2018-01-08,81.04
2018-01-09,80.69
2018-01-10,80.69
2018-01-11,81.04
2018-01-12,81.39
2018-01-15,84.18
2018-01-16,88.02
2018-01-17,88.37
2018-01-18,89.42
2018-01-19,86.28
2018-01-22,87.32
2018-01-23,87.32
2018-01-24,86.97
2018-01-25,85.93
2018-01-26,87.67
2018-01-29,86.63
2018-01-30,85.23
2018-01-31,85.58
2018-02-01,85.58
2018-02-02,91.17
2018-02-05,91.52
2018-02-06,86.97
2018-02-07,84.88
2018-02-08,85.23
2018-02-09,84.53
2018-02-12,84.53
2018-02-21,87.67
2018-02-22,88.02
2018-02-23,89.07
2018-02-26,90.12
2018-02-27,88.37
2018-03-01,89.42
2018-03-02,89.77
2018-03-05,89.42
2018-03-06,90.47
2018-03-07,90.12
2018-03-08,90.82
2018-03-09,91.52
2018-03-12,91.86
2018-03-13,94.31
2018-03-14,96.76
2018-03-15,96.41
2018-03-16,97.45
2018-03-19,96.41
2018-03-20,94.66
2018-03-21,93.61
2018-03-22,95.36
2018-03-23,92.91
2018-03-26,94.31
2018-03-27,94.66
2018-03-28,90.47
2018-03-29,92.21
2018-03-30,92.21
2018-03-31,92.56
2018-04-02,91.86
2018-04-03,89.77
2018-04-09,91.17
2018-04-10,91.17
2018-04-11,90.12
2018-04-12,89.77
2018-04-13,90.12
2018-04-16,88.02
2018-04-17,88.02
2018-04-18,87.67
2018-04-19,89.42
2018-04-20,88.72
2018-04-23,88.02
2018-04-24,86.97
2018-04-25,87.67
2018-04-26,86.63
2018-04-27,87.32
2018-04-30,87.32
2018-05-02,86.97
2018-05-03,85.23
2018-05-04,87.32
2018-05-07,84.88
2018-05-08,85.23
2018-05-09,93.26
2018-05-10,93.26
2018-05-11,95.36
2018-05-14,95.71
2018-05-15,95.71
2018-05-16,96.41
2018-05-17,96.41
2018-05-18,94.66
2018-05-21,95.36
2018-05-22,95.01
2018-05-23,95.36
2018-05-24,95.01
2018-05-25,95.71
2018-05-28,96.41
2018-05-29,95.01
2018-05-30,94.66
2018-05-31,94.66
2018-06-01,95.71
2018-06-04,96.06
2018-06-05,97.1
2018-06-06,99.2
2018-06-07,102.69
2018-06-08,101.65
2018-06-11,101.3
2018-06-12,100.25
2018-06-13,101.99
2018-06-14,101.3
2018-06-15,101.99
2018-06-19,98.85
2018-06-20,98.15
2018-06-21,99.2
2018-06-22,95.36
2018-06-25,96.06
2018-06-26,97.45
2018-06-27,95.36
2018-06-28,92.91
2018-06-29,96.06
2018-07-02,94.66
2018-07-03,95.01
2018-07-04,96.76
2018-07-05,95.36
2018-07-06,95.71
2018-07-09,96.41
2018-07-10,97.8
2018-07-11,96.76
2018-07-12,99.41
2018-07-13,98.67
2018-07-16,100.51
2018-07-17,101.98
2018-07-18,106.03
2018-07-19,106.4
2018-07-20,105.3
2018-07-23,105.3
2018-07-24,105.66
2018-07-25,105.3
2018-07-26,106.4
2018-07-27,107.87
2018-07-30,107.87
2018-07-31,108.98
2018-08-01,105.66
2018-08-02,105.3
2018-08-03,105.3
2018-08-06,106.77
2018-08-07,104.56
2018-08-08,111.92
2018-08-09,113.76
2018-08-10,117.08
2018-08-13,114.13
2018-08-14,114.13
2018-08-15,110.45
2018-08-16,109.71
2018-08-17,110.08
2018-08-20,110.45
2018-08-21,111.92
2018-08-22,111.56
2018-08-23,111.92
2018-08-24,108.24
2018-08-27,111.19
2018-08-28,114.13
2018-08-29,113.03
2018-08-30,111.56
2018-08-31,110.82
2018-09-03,108.24
2018-09-04,106.77
2018-09-05,108.24
2018-09-06,113.03
2018-09-07,113.76
2018-09-10,115.24
2018-09-11,116.71
2018-09-12,107.51
2018-09-13,110.45
2018-09-14,110.45
2018-09-17,108.61
2018-09-18,109.35
2018-09-19,109.71
2018-09-20,108.61
2018-09-21,113.03
2018-09-25,108.24
2018-09-26,107.51
2018-09-27,108.98
2018-09-28,111.19
2018-10-01,108.61
2018-10-02,106.03
2018-10-03,104.93
2018-10-04,107.51
2018-10-05,105.3
2018-10-08,97.93
2018-10-09,100.88
2018-10-11,90.94
2018-10-12,93.52
2018-10-15,94.99
2018-10-16,93.52
2018-10-17,97.2
2018-10-18,99.04
2018-10-19,102.72
2018-10-22,102.72
2018-10-23,99.41
2018-10-24,101.25
2018-10-25,97.93
2018-10-26,97.93
2018-10-29,93.15
2018-10-30,99.41
2018-10-31,100.51
2018-11-01,101.61
2018-11-02,101.98
2018-11-05,101.98
2018-11-06,97.93
2018-11-07,97.93
2018-11-08,95.72
2018-11-09,98.3
2018-11-12,95.72
2018-11-13,95.72
2018-11-14,96.46
2018-11-15,94.99
2018-11-16,94.99
2018-11-19,94.99
2018-11-20,92.78
2018-11-21,93.52
2018-11-22,92.04
2018-11-23,92.78
2018-11-26,93.88
2018-11-27,94.25
2018-11-28,96.83
